Date,Open,High,Low,Close,,,Volume,Adj Close
5/14/2015,18062.49023,18255.21094,18062.49023,18252.24023,189.75,1,91580000,18252.24023
5/13/2015,18070.36914,18132.78906,18039.19922,18060.49023,-9.878907,0,85180000,18060.49023
5/12/2015,18096.16016,18119.17969,17924.80078,18068.23047,-27.929687,0,89270000,18068.23047
5/11/2015,18187.7793,18199.94922,18089.10938,18105.16992,-82.609375,0,86050000,18105.16992
5/8/2015,17933.64063,18205.23047,17933.64063,18191.10938,257.46875,1,94960000,18191.10938
5/7/2015,17840.25,17973.07031,17796.93945,17924.06055,83.810547,1,80920000,17924.06055
5/6/2015,17934.81055,18019.75,17733.11914,17841.98047,-92.830078,0,100430000,17841.98047
5/5/2015,18062.5293,18086.00977,17905.71094,17928.19922,-134.330078,0,95340000,17928.19922
5/4/2015,18026.01953,18133.75977,18026.01953,18070.40039,44.38086,1,86010000,18070.40039
5/1/2015,17859.26953,18028.89063,17859.26953,18024.06055,164.791016,1,91700000,18024.06055
4/30/2015,18033.33008,18033.33008,17774.89063,17840.51953,-192.810547,0,129180000,17840.51953
4/29/2015,18093.68945,18096.46094,17953.68945,18035.5293,-58.160156,0,102080000,18035.5293
4/28/2015,18035.90039,18119.65039,17917.35938,18110.14063,74.240234,1,124930000,18110.14063
4/27/2015,18097.89063,18175.56055,18024.66016,18037.9707,-59.919922,0,121110000,18037.9707
4/24/2015,18056.41992,18108.86914,18009.08008,18080.14063,23.720703,1,119130000,18080.14063
4/23/2015,18031.90039,18133.0293,17966.76953,18058.68945,26.789062,1,100240000,18058.68945
4/22/2015,17950.82031,18056.01953,17887.75977,18038.26953,87.449219,1,91260000,18038.26953
4/21/2015,18034.23047,18109.69922,17929.63086,17949.58984,-84.640625,0,95180000,17949.58984
4/20/2015,17841.17969,18092.2207,17841.17969,18034.92969,193.75,1,103160000,18034.92969
4/17/2015,18102.56055,18102.56055,17748.5293,17826.30078,-276.259766,0,138860000,17826.30078
4/16/2015,18106.26953,18169.25977,18063.85938,18105.76953,-0.5,0,89520000,18105.76953
4/15/2015,18045.71094,18160.51953,18045.71094,18112.60938,66.898437,1,113610000,18112.60938
4/14/2015,17979.10938,18075.59961,17905.48047,18036.69922,57.589844,1,82830000,18036.69922
4/13/2015,18052.32031,18107.57031,17974.81055,17977.03906,-75.28125,0,120090000,17977.03906
4/10/2015,17956.73047,18066.75977,17945.55078,18057.65039,100.919922,1,116410000,18057.65039
4/9/2015,17902.50977,17984.2207,17823.09961,17958.73047,56.220703,1,86740000,17958.73047
4/8/2015,17877.61914,17976.19922,17822.23047,17902.50977,24.890625,1,76820000,17902.50977
4/7/2015,17884.32031,17983.11914,17871.21094,17875.41992,-8.90039,0,72150000,17875.41992
4/6/2015,17755.5,17941.78906,17646.80078,17880.84961,125.349609,1,100850000,17880.84961
4/2/2015,17699.51953,17815.0293,17673.49023,17763.24023,63.720703,1,87370000,17763.24023
4/1/2015,17778.51953,17778.51953,17585.00977,17698.17969,-80.339843,0,103360000,17698.17969
3/31/2015,17965.36914,17965.36914,17773.01953,17776.11914,-189.25,0,119470000,17776.11914
3/30/2015,17727.48047,18008.64063,17727.48047,17976.31055,248.830078,1,104040000,17976.31055
3/27/2015,17673.63086,17729.14063,17630.49023,17712.66016,39.029297,1,103220000,17712.66016
3/26/2015,17716.26953,17759.50977,17579.26953,17678.23047,-38.039062,0,117740000,17678.23047
3/25/2015,18012.60938,18041.9707,17718.53906,17718.53906,-294.070313,0,106560000,17718.53906
3/24/2015,18110.86914,18149.24023,18010.43945,18011.14063,-99.728516,0,87190000,18011.14063
3/23/2015,18136.73047,18205.92969,18116.03906,18116.03906,-20.691407,0,98030000,18116.03906
3/20/2015,17961.13086,18197.28906,17961.13086,18127.65039,166.519532,1,333870000,18127.65039
3/19/2015,18072.58008,18072.99023,17934.24023,17959.0293,-113.550781,0,107820000,17959.0293
3/18/2015,17846.80078,18097.11914,17697.51953,18076.18945,229.388672,1,130950000,18076.18945
3/17/2015,17972.2207,17972.2207,17785.78906,17849.08008,-123.140625,0,82560000,17849.08008
3/16/2015,17751.24023,17988.5,17751.24023,17977.41992,226.179688,1,101760000,17977.41992
3/13/2015,17889.05078,17889.05078,17629.89063,17749.31055,-139.740234,0,113620000,17749.31055
3/12/2015,17626.83984,17900.09961,17620.49023,17895.2207,268.380859,1,111550000,17895.2207
3/11/2015,17662.93945,17731.7793,17627,17635.39063,-27.548828,0,102120000,17635.39063
3/10/2015,17989.56055,17989.56055,17662.93945,17662.93945,-326.621094,0,120450000,17662.93945
3/9/2015,17856.56055,18031.03906,17856.56055,17995.7207,139.160156,1,85820000,17995.7207
3/6/2015,18135.7207,18135.7207,17825.15039,17856.7793,-278.941406,0,113350000,17856.7793
3/5/2015,18096.90039,18160.34961,18087.65039,18135.7207,38.820312,1,75840000,18135.7207
3/4/2015,18203.36914,18203.36914,18029.5,18096.90039,-106.46875,0,80900000,18096.90039
3/3/2015,18281.94922,18281.94922,18136.88086,18203.36914,-78.580078,0,83830000,18203.36914
3/2/2015,18134.05078,18288.63086,18122.58984,18288.63086,154.580078,1,89790000,18288.63086
2/27/2015,18213.25977,18213.25977,18132.38086,18132.69922,-80.560547,0,101110000,18132.69922
2/26/2015,18224.41016,18239.42969,18157.07031,18214.41992,-9.990234,0,81500000,18214.41992
2/25/2015,18208.66992,18244.38086,18182.75977,18224.57031,15.90039,1,80480000,18224.57031
2/24/2015,18112.57031,18231.08984,18098.73047,18209.18945,96.619141,1,79310000,18209.18945
2/23/2015,18140.75977,18141.21094,18054.83984,18116.83984,-23.919922,0,83670000,18116.83984
2/20/2015,17985.76953,18144.28906,17878.36914,18140.43945,154.669922,1,111390000,18140.43945
2/19/2015,18028.66992,18028.66992,17924.59961,17985.76953,-42.900391,0,79130000,17985.76953
2/18/2015,18045.7207,18048.69922,17982.19922,18029.84961,-15.871094,0,75090000,18029.84961
2/17/2015,18019.80078,18052.00977,17951.41016,18047.58008,27.779297,1,98760000,18047.58008
2/13/2015,17968.65039,18037.41016,17961.75977,18019.34961,50.699218,1,85230000,18019.34961
2/12/2015,17862.14063,17975.65039,17862.14063,17972.38086,110.240234,1,117160000,17972.38086
2/11/2015,17867.85938,17897.21094,17759.65039,17862.14063,-5.71875,0,89890000,17862.14063
2/10/2015,17736.15039,17890.33984,17729.24023,17868.75977,132.609375,1,89930000,17868.75977
2/9/2015,17821.49023,17821.49023,17685.32031,17729.21094,-92.279296,0,81590000,17729.21094
2/6/2015,17881.53906,17951.08984,17764.40039,17824.28906,-57.25,0,93610000,17824.28906
2/5/2015,17677.25977,17889.58008,17677.25977,17884.88086,207.621093,1,79890000,17884.88086
2/4/2015,17664.99023,17782.2207,17603.21094,17673.01953,8.029297,1,102560000,17673.01953
2/3/2015,17369.9707,17670.75977,17369.9707,17666.40039,296.429688,1,112860000,17666.40039
2/2/2015,17169.99023,17367.67969,17037.75977,17361.03906,191.048828,1,108090000,17361.03906
1/30/2015,17416.84961,17419.90039,17156.82031,17164.94922,-251.90039,0,168560000,17164.94922
1/29/2015,17195.28906,17433.13086,17136.30078,17416.84961,221.560547,1,111690000,17416.84961
1/28/2015,17402.91016,17484.41016,17189,17191.36914,-211.541015,0,115980000,17191.36914
1/27/2015,17638.5293,17638.5293,17288.31055,17387.21094,-251.318359,0,135940000,17387.21094
1/26/2015,17668.10938,17696.35938,17567.59961,17678.69922,10.589844,1,87220000,17678.69922
1/23/2015,17812.5,17812.5,17667.5293,17672.59961,-139.900391,0,97110000,17672.59961
1/22/2015,17557.28906,17840.89063,17482.53906,17813.98047,256.691407,1,111980000,17813.98047
1/21/2015,17509.96094,17599.58008,17396.03906,17554.2793,44.318359,1,95530000,17554.2793
1/20/2015,17516.96094,17588.69922,17346.73047,17515.23047,-1.730469,0,119600000,17515.23047
1/16/2015,17320,17528.36914,17243.55078,17511.57031,191.570312,1,140480000,17511.57031
1/15/2015,17436.30078,17517.41016,17298.03906,17320.71094,-115.589843,0,94520000,17320.71094
1/14/2015,17609.06055,17609.06055,17264.90039,17427.08984,-181.970703,0,109180000,17427.08984
1/13/2015,17645.01953,17923.00977,17498.23047,17613.67969,-31.339843,0,99360000,17613.67969
1/12/2015,17742.05078,17793.88086,17571.58008,17640.83984,-101.210937,0,92500000,17640.83984
1/9/2015,17911.01953,17915.32031,17686.08984,17737.36914,-173.65039,0,93390000,17737.36914
1/8/2015,17591.9707,17916.03906,17591.9707,17907.86914,315.898438,1,114890000,17907.86914
1/7/2015,17374.7793,17597.08008,17374.7793,17584.51953,209.740234,1,91030000,17584.51953
1/6/2015,17504.17969,17581.05078,17262.36914,17371.64063,-132.539063,0,101870000,17371.64063
1/5/2015,17821.30078,17821.30078,17475.92969,17501.65039,-319.65039,0,116160000,17501.65039
1/2/2015,17823.07031,17951.7793,17731.30078,17832.99023,9.919922,1,76270000,17832.99023
12/31/2014,17987.66016,18043.2207,17820.88086,17823.07031,-164.589844,0,82840000,17823.07031
12/30/2014,18035.01953,18035.01953,17959.69922,17983.07031,-51.949219,0,47490000,17983.07031
12/29/2014,18046.58008,18073.03906,18021.57031,18038.23047,-8.349609,0,53870000,18038.23047
12/26/2014,18038.30078,18103.44922,18038.30078,18053.71094,15.410157,1,52570000,18053.71094
12/24/2014,18035.73047,18086.24023,18027.7793,18030.21094,-5.519531,0,42870000,18030.21094
12/23/2014,17971.50977,18069.2207,17970.16016,18024.16992,52.660156,1,82890000,18024.16992
12/22/2014,17812.25,17962.7793,17812.25,17959.43945,147.189453,1,98460000,17959.43945
12/19/2014,17778.01953,17874.0293,17746.55078,17804.80078,26.78125,1,343690000,17804.80078
12/18/2014,17367.84961,17778.40039,17367.84961,17778.15039,410.300782,1,123940000,17778.15039
12/17/2014,17069.16016,17389.30078,17069.16016,17356.86914,287.708985,1,118220000,17356.86914
12/16/2014,17173.07031,17427.43945,17067.58984,17068.86914,-104.201171,0,116640000,17068.86914
12/15/2014,17285.74023,17403.53906,17115.2793,17180.83984,-104.90039,0,114050000,17180.83984
12/12/2014,17590.05078,17590.05078,17280.83008,17280.83008,-309.220703,0,121950000,17280.83008
12/11/2014,17534.30078,17758.50977,17534.30078,17596.33984,62.039063,1,90100000,17596.33984
12/10/2014,17797.99023,17797.99023,17508.09961,17533.15039,-264.839843,0,115100000,17533.15039
12/9/2014,17847.36914,17847.36914,17629.57031,17801.19922,-46.169922,0,100400000,17801.19922
12/8/2014,17954.93945,17960.56055,17804.2793,17852.48047,-102.458984,0,88680000,17852.48047
12/5/2014,17903.05078,17991.18945,17903.05078,17958.78906,55.738281,1,79110000,17958.78906
12/4/2014,17910.01953,17937.96094,17814.81055,17900.09961,-9.919922,0,76270000,17900.09961
12/3/2014,17880.90039,17924.15039,17855.58984,17912.61914,31.71875,1,99400000,17912.61914
12/2/2014,17778.84961,17897.05078,17778.84961,17879.55078,100.701172,1,81970000,17879.55078
12/1/2014,17827.26953,17827.26953,17726.55078,17776.80078,-50.46875,0,86390000,17776.80078
11/28/2014,17830.55078,17893.41992,17807.7793,17828.24023,-2.310547,0,80470000,17828.24023
11/26/2014,17812.25,17833.75977,17791.16016,17827.75,15.5,1,67450000,17827.75
11/25/2014,17819.05078,17854.73047,17790.89063,17814.93945,-4.111328,0,88190000,17814.93945
11/24/2014,17812.63086,17855.26953,17793.18945,17817.90039,5.269532,1,85510000,17817.90039
11/21/2014,17721.01953,17894.83008,17721.01953,17810.06055,89.041016,1,140940000,17810.06055
11/20/2014,17677.32031,17720.43945,17603.89063,17719,41.679688,1,77740000,17719
11/19/2014,17685.50977,17712.25977,17624.5,17685.73047,0.220703,1,73780000,17685.73047
11/18/2014,17643.08984,17735.71094,17642.0293,17687.82031,44.730468,1,87420000,17687.82031
11/17/2014,17631.84961,17675.07031,17606.81055,17647.75,15.900391,1,70330000,17647.75
11/14/2014,17653.10938,17664.15039,17613.19922,17634.74023,-18.369141,0,72850000,17634.74023
11/13/2014,17618.68945,17705.48047,17583.88086,17652.78906,34.099609,1,80540000,17652.78906
11/12/2014,17604.75,17626.71094,17536.16992,17612.19922,7.449219,1,75980000,17612.19922
11/11/2014,17615.64063,17638.21094,17584.93945,17614.90039,-0.740234,0,52880000,17614.90039
11/10/2014,17568.98047,17621.86914,17547.50977,17613.74023,44.759765,1,71430000,17613.74023
11/7/2014,17558.58008,17575.33008,17493.36914,17573.92969,15.34961,1,82860000,17573.92969
11/6/2014,17491.66016,17560.31055,17440.34961,17554.4707,62.810547,1,70670000,17554.4707
11/5/2014,17385.75977,17486.58984,17385.75977,17484.5293,98.769531,1,76030000,17484.5293
11/4/2014,17368.81055,17397.23047,17278.35938,17383.83984,15.029297,1,81390000,17383.83984
11/3/2014,17390.90039,17410.65039,17339.84961,17366.24023,-24.660157,0,80030000,17366.24023
10/31/2014,17208.7793,17395.53906,17208.7793,17390.51953,181.740234,1,121610000,17390.51953
10/30/2014,16968.14063,17223.96094,16920.75977,17195.41992,227.279297,1,80180000,17195.41992
10/29/2014,17005.07031,17065.5,16895.38086,16974.31055,-30.759765,0,76450000,16974.31055
10/28/2014,16825.18945,17006.44922,16825.18945,17005.75,180.560547,1,83870000,17005.75
10/27/2014,16796.09961,16836.98047,16729.83008,16817.93945,21.839844,1,72580000,16817.93945
10/24/2014,16677.03906,16811.71094,16649.7207,16805.41016,128.371094,1,90400000,16805.41016
10/23/2014,16468.07031,16767.51953,16468.07031,16677.90039,209.830079,1,99420000,16677.90039
10/22/2014,16615.25977,16653.89063,16459.84961,16461.32031,-153.939454,0,92050000,16461.32031
10/21/2014,16406.0293,16620.7793,16405.76953,16614.81055,208.78125,1,105110000,16614.81055
10/20/2014,16373.15039,16401.63086,16260.54004,16399.66992,26.519531,1,94320000,16399.66992
10/17/2014,16118.38965,16427.38086,16118.38965,16380.41016,262.020508,1,137910000,16380.41016
10/16/2014,16137.13965,16211.12012,15935.21973,16117.24023,-19.899414,0,131670000,16117.24023
10/15/2014,16313.29981,16313.29981,15855.12012,16141.74023,-171.559571,0,160380000,16141.74023
10/14/2014,16321.90039,16463.66992,16273.63965,16315.19043,-6.709961,0,110410000,16315.19043
10/13/2014,16535.42969,16602.41016,16310.46973,16321.07031,-214.359376,0,107830000,16321.07031
10/10/2014,16654.88086,16757.59961,16543.91016,16544.09961,-110.78125,0,136370000,16544.09961
10/9/2014,16989.36914,16989.36914,16649.03906,16659.25,-330.119141,0,93210000,16659.25
10/8/2014,16718.65039,17006.91016,16663.25977,16994.2207,275.570312,1,106930000,16994.2207
10/7/2014,16988.25,16988.25,16715.78906,16719.39063,-268.859375,0,79420000,16719.39063
10/6/2014,17010.33984,17099.39063,16930.38086,16991.91016,-18.429688,0,655450000,16991.91016
10/3/2014,16802.19922,17027.83984,16802.19922,17009.68945,207.490234,1,87940000,17009.68945
10/2/2014,16808.26953,16857.25,16674.03906,16801.05078,-7.21875,0,75490000,16801.05078
10/1/2014,17040.46094,17041.16016,16776.13086,16804.71094,-235.75,0,104240000,16804.71094
9/30/2014,17070.44922,17145.09961,17017.10938,17042.90039,-27.548828,0,102290000,17042.90039
9/29/2014,17107.68945,17107.68945,16934.42969,17071.2207,-36.46875,0,70220000,17071.2207
9/26/2014,16948.61914,17148.15039,16948.10938,17113.15039,164.53125,1,74670000,17113.15039
9/25/2014,17204.85938,17204.85938,16945.80078,16945.80078,-259.058594,0,93520000,16945.80078
9/24/2014,17056.64063,17226.59961,17033.92969,17210.06055,153.419922,1,80530000,17210.06055
9/23/2014,17165.91016,17171.88086,17055.86914,17055.86914,-110.041015,0,77090000,17055.86914
9/22/2014,17271.71094,17277.88086,17159.35938,17172.67969,-99.03125,0,74300000,17172.67969
9/19/2014,17267.21094,17350.64063,17257.46094,17279.74023,12.529296,1,349620000,17279.74023
9/18/2014,17163.73047,17275.36914,17163.73047,17265.99023,102.259765,1,85300000,17265.99023
9/17/2014,17131.00977,17221.10938,17089.00977,17156.84961,25.839843,1,87810000,17156.84961
9/16/2014,17027.16016,17167.05078,16985.55078,17131.9707,104.810547,1,73200000,17131.9707
9/15/2014,16988.75977,17051.84961,16951.38086,17031.14063,42.380859,1,71740000,17031.14063
9/12/2014,17044.05078,17044.05078,16937.66992,16987.50977,-56.541015,0,82820000,16987.50977
9/11/2014,17057.41016,17057.41016,16983.88086,17049,-8.410156,0,63650000,17049
9/10/2014,17016.05078,17080.26953,16974.57031,17068.71094,52.660157,1,76780000,17068.71094
9/9/2014,17110.39063,17111.55078,16993.28906,17013.86914,-96.521484,0,69030000,17013.86914
9/8/2014,17131.71094,17137.88086,17079.16992,17111.41992,-20.291016,0,65640000,17111.41992
9/5/2014,17065.89063,17137.35938,17009.61914,17137.35938,71.46875,1,76630000,17137.35938
9/4/2014,17083.60938,17161.55078,17030.11914,17069.58008,-14.029297,0,68120000,17069.58008
9/3/2014,17067.24023,17151.89063,17060.21094,17078.2793,11.039063,1,62770000,17078.2793
9/2/2014,17097.41992,17113.50977,17009.07031,17067.56055,-29.859375,0,64820000,17067.56055
8/29/2014,17083.41992,17110.41992,17035.38086,17098.44922,15.029297,1,81500000,17098.44922
8/28/2014,17119.06055,17119.06055,17018.33008,17079.57031,-39.490235,0,51860000,17079.57031
8/27/2014,17111.0293,17134.59961,17090.60938,17122.00977,10.980469,1,61690000,17122.00977
8/26/2014,17079.57031,17153.80078,17079.57031,17106.69922,27.128907,1,50710000,17106.69922
8/25/2014,17011.81055,17124.74023,17011.81055,17076.86914,65.058594,1,57400000,17076.86914
8/22/2014,17038.26953,17064.2793,16984.51953,17001.2207,-37.048828,0,64330000,17001.2207
8/21/2014,16983.88086,17074.58984,16983.88086,17039.49023,55.609375,1,65160000,17039.49023
8/20/2014,16910.0293,16994.89063,16896.55078,16979.13086,69.101562,1,61960000,16979.13086
8/19/2014,16839.06055,16929.13086,16839.06055,16919.58984,80.529297,1,67220000,16919.58984
8/18/2014,16664.44922,16840.2793,16664.44922,16838.74023,174.291015,1,75670000,16838.74023
8/15/2014,16717.00977,16775.26953,16575.41992,16662.91016,-54.09961,0,109180000,16662.91016
8/14/2014,16657.32031,16714.2207,16651.66992,16713.58008,56.259766,1,62370000,16713.58008
8/13/2014,16567.53906,16670.28906,16567.53906,16651.80078,84.261719,1,66020000,16651.80078
8/12/2014,16565.55078,16589.31055,16518.06055,16560.53906,-5.011719,0,62770000,16560.53906
8/11/2014,16557.26953,16627.99023,16557.26953,16569.98047,12.710938,1,65560000,16569.98047
8/8/2014,16369.67969,16556.58984,16364.21973,16553.92969,184.25,1,82420000,16553.92969
8/7/2014,16448.28906,16504.34961,16333.78027,16368.26953,-80.019531,0,80430000,16368.26953
8/6/2014,16425.09961,16490.69922,16372.32031,16443.33984,18.240235,1,78600000,16443.33984
8/5/2014,16559.9707,16559.9707,16369.54981,16429.4707,-130.5,0,76630000,16429.4707
8/4/2014,16493.7207,16596.2207,16447.19922,16569.2793,75.558594,1,76260000,16569.2793
8/1/2014,16561.69922,16584.75,16437.07031,16493.36914,-68.330078,0,84860000,16493.36914
7/31/2014,16869.63086,16869.63086,16563.30078,16563.30078,-306.330078,0,101670000,16563.30078
7/30/2014,16920.10938,16983.93945,16817.16016,16880.35938,-39.75,0,77750000,16880.35938
7/29/2014,16984.33008,17056.46094,16912.10938,16912.10938,-72.220703,0,75980000,16912.10938
7/28/2014,16956.91016,17001.38086,16877.7207,16982.58984,25.679688,1,66190000,16982.58984
7/25/2014,17079.5,17082.33008,16915.65039,16960.57031,-118.929688,0,67290000,16960.57031
7/24/2014,17092.01953,17119.83008,17061.07031,17083.80078,-8.21875,0,66390000,17083.80078
